Date,Close
2007-10-01,67.2600
2007-11-01,67.4000
2007-12-01,69.7600
2008-01-01,67.9400
2008-02-01,61.9200
2008-03-01,64.9700
2008-04-01,71.2500
2008-05-01,71.3200
2008-06-01,70.1400
2008-07-01,62.6800
2008-08-01,67.0600
2008-09-01,64.9300
2008-10-01,57.0100
2008-11-01,51.4700
2008-12-01,52.5000
2009-01-01,45.0300
2009-02-01,42.3400
2009-03-01,46.3200
2009-04-01,48.6000
2009-05-01,48.5200
2009-06-01,45.7800
2009-07-01,49.5000
2009-08-01,50.9800
2009-09-01,56.3800
2009-10-01,56.8500
2009-11-01,59.9100
2009-12-01,59.1700
2010-01-01,57.4300
2010-02-01,60.9700
2010-03-01,59.7100
2010-04-01,59.0800
2010-05-01,58.2500
2010-06-01,54.8300
2010-07-01,56.7100
2010-08-01,56.5000
2010-09-01,64.4900
2010-10-01,62.7700
2010-11-01,67.6100
2010-12-01,72.2100
2011-01-01,71.8400
2011-02-01,74.7900
2011-03-01,73.3200
2011-04-01,80.8900
2011-05-01,82.4800
2011-06-01,81.2400
2011-07-01,78.2500
2011-08-01,78.5400
2011-09-01,82.1300
2011-10-01,83.2500
2011-11-01,85.3000
2011-12-01,83.3200
2012-01-01,82.2700
2012-02-01,86.0600
2012-03-01,90.8000
2012-04-01,88.1800
2012-05-01,86.3900
2012-06-01,95.0000
2012-07-01,96.1800
2012-08-01,97.8700
2012-09-01,100.1600
2012-10-01,98.4300
2012-11-01,103.9200
2012-12-01,98.7300
2013-01-01,102.3400
2013-02-01,101.2900
2013-03-01,106.1100
2013-04-01,108.4300
2013-05-01,109.6300
2013-06-01,110.5700
2013-07-01,117.4200
2013-08-01,111.8700
2013-09-01,115.1700
2013-10-01,118.0000
2013-11-01,125.4300
2013-12-01,119.0200
2014-01-01,112.3600
2014-02-01,116.8000
2014-03-01,111.6800
2014-04-01,115.6800
2014-05-01,116.0200
2014-06-01,115.1600
2014-07-01,117.5400
2014-08-01,121.0800
2014-09-01,125.3200
2014-10-01,133.3700
2014-11-01,142.1200
2014-12-01,141.7500
2015-01-01,142.9900
2015-02-01,146.9600
2015-03-01,151.5000
2015-04-01,143.0500
2015-05-01,142.5900
2015-06-01,135.0600
2015-07-01,145.3000
2015-08-01,140.0500
2015-09-01,144.5700
2015-10-01,158.1200
2015-11-01,161.4200
2015-12-01,161.5000
2016-01-01,151.1200
2016-02-01,150.0300
2016-03-01,157.5800
2016-04-01,148.1300
2016-05-01,148.7700
2016-06-01,157.0400
2016-07-01,167.2200
2016-08-01,162.0900
2016-09-01,152.5100
2016-10-01,147.8700
2016-11-01,150.1100
2016-12-01,160.1100
2017-01-01,163.9500
2017-02-01,177.1800
2017-03-01,167.6900
2017-04-01,177.5200
2017-05-01,180.4300
2017-06-01,159.9300
2017-07-01,158.5100
2017-08-01,156.7400
2017-09-01,164.2900
2017-10-01,161.0800
2017-11-01,184.4300
2017-12-01,186.1200
2018-01-01,194.8700
2018-02-01,190.9000
2018-03-01,188.4300
2018-04-01,197.1600
2018-05-01,198.2400
2018-06-01,208.9800
2018-07-01,218.7100
2018-08-01,233.1300
2018-09-01,234.8800
2018-10-01,228.6300
2018-11-01,231.2800
2018-12-01,203.7100
2019-01-01,214.6300
2019-02-01,218.7400
2019-03-01,242.1400
2019-04-01,245.5300
2019-05-01,239.5800
2019-06-01,264.2600
2019-07-01,275.6300
2019-08-01,294.7600
2019-09-01,288.1100
2019-10-01,297.1100
2019-11-01,299.8100
2019-12-01,293.9200
2020-01-01,305.5200
2020-02-01,281.1400
2020-03-01,285.1300
2020-04-01,303.0000
2020-05-01,308.4700
2020-06-01,303.2100
2020-07-01,325.5300
2020-08-01,347.6600
2020-09-01,355.0000
2020-10-01,357.6200
2020-11-01,391.7700
2020-12-01,376.7800
2021-01-01,352.4300
2021-02-01,331.0000
2021-03-01,352.4800
2021-04-01,372.0900
2021-05-01,378.2700
2021-06-01,395.6700
2021-07-01,429.7200
2021-08-01,455.4900
2021-09-01,449.3500
2021-10-01,491.5400
2021-11-01,539.3800
2021-12-01,567.7000
2022-01-01,505.1300
2022-02-01,519.2500
2022-03-01,575.8500
2022-04-01,531.7200
2022-05-01,466.2200
2022-06-01,479.2800
2022-07-01,541.3000
2022-08-01,522.1000
2022-09-01,472.2700
2022-10-01,501.5000
2022-11-01,539.2500
2022-12-01,456.5000
2023-01-01,511.1400
2023-02-01,484.1800
2023-03-01,496.8700
2023-04-01,503.2200
2023-05-01,511.5600
2023-06-01,538.3800
2023-07-01,560.6700
2023-08-01,549.2800
2023-09-01,564.9600
2023-10-01,552.4400
2023-11-01,592.7400
2023-12-01,660.0800
2024-01-01,694.8800
2024-02-01,743.8900
2024-03-01,732.6300
2024-04-01,722.9000
2024-05-01,809.8900
2024-06-01,849.9900
2024-07-01,822.0000
2024-08-01,892.3800
2024-09-01,886.5200
2024-10-01,874.1800
2024-11-01,971.8800
2024-12-01,916.2700
2025-01-01,979.8800
2025-02-01,1048.6100
2025-03-01,945.7800
2025-04-01,994.5000
2025-05-01,1040.1801
2025-06-01,989.9400
2025-07-01,939.6400
2025-08-01,943.3200
2025-09-01,925.6300
2025-10-01,911.4500
2025-11-01,913.5900
2025-12-01,862.3400
2026-01-01,940.2500
2026-02-01,1010.7900
2026-03-01,996.4300
2026-04-01,1014.5300
2026-05-01,956.3200
2026-06-01,935.4700
2026-07-01,951.8900
2026-08-01,944.3200
