Date,Close
2011-08-01,33.3800
2011-09-01,32.8700
2011-10-01,35.8000
2011-11-01,39.2200
2011-12-01,42.0400
2012-01-01,44.3900
2012-02-01,47.5700
2012-03-01,50.3100
2012-04-01,51.7900
2012-05-01,49.3400
2012-06-01,52.9900
2012-07-01,52.1800
2012-08-01,56.7500
2012-09-01,60.3700
2012-10-01,61.3800
2012-11-01,65.0700
2012-12-01,61.8500
2013-01-01,66.9200
2013-02-01,68.5000
2013-03-01,69.7800
2013-04-01,73.3500
2013-05-01,78.6600
2013-06-01,77.4700
2013-07-01,79.0300
2013-08-01,74.4900
2013-09-01,75.8500
2013-10-01,77.8900
2013-11-01,80.6700
2013-12-01,82.3400
2014-01-01,76.8500
2014-02-01,82.0300
2014-03-01,79.1300
2014-04-01,79.5100
2014-05-01,80.2300
2014-06-01,80.9600
2014-07-01,80.8500
2014-08-01,93.5000
2014-09-01,91.7400
2014-10-01,97.5200
2014-11-01,99.4000
2014-12-01,104.9700
2015-01-01,104.4200
2015-02-01,114.7500
2015-03-01,113.6100
2015-04-01,106.9800
2015-05-01,111.4200
2015-06-01,111.1300
2015-07-01,117.0300
2015-08-01,116.4600
2015-09-01,115.4900
2015-10-01,123.6400
2015-11-01,133.8800
2015-12-01,132.2500
2016-01-01,125.7600
2016-02-01,124.1200
2016-03-01,133.4300
2016-04-01,133.8900
2016-05-01,132.1200
2016-06-01,127.6900
2016-07-01,138.2400
2016-08-01,134.1200
2016-09-01,128.6800
2016-10-01,122.0100
2016-11-01,129.4000
2016-12-01,134.0800
2017-01-01,137.5800
2017-02-01,144.9100
2017-03-01,146.8300
2017-04-01,156.1000
2017-05-01,153.5100
2017-06-01,153.4000
2017-07-01,149.6000
2017-08-01,149.8700
2017-09-01,163.5600
2017-10-01,165.7800
2017-11-01,179.8200
2017-12-01,189.5300
2018-01-01,200.9000
2018-02-01,182.2700
2018-03-01,178.2400
2018-04-01,184.8000
2018-05-01,186.5500
2018-06-01,195.1000
2018-07-01,197.5200
2018-08-01,200.7700
2018-09-01,207.1500
2018-10-01,175.8800
2018-11-01,180.3200
2018-12-01,171.8200
2019-01-01,183.5300
2019-02-01,185.1400
2019-03-01,191.8900
2019-04-01,203.7000
2019-05-01,189.8500
2019-06-01,207.9700
2019-07-01,213.6900
2019-08-01,227.9100
2019-09-01,232.0200
2019-10-01,234.5800
2019-11-01,220.5100
2019-12-01,218.3800
2020-01-01,228.1000
2020-02-01,217.8400
2020-03-01,186.7100
2020-04-01,219.8300
2020-05-01,248.4800
2020-06-01,250.5100
2020-07-01,265.4900
2020-08-01,285.0400
2020-09-01,277.7100
2020-10-01,266.7100
2020-11-01,277.4100
2020-12-01,265.6200
2021-01-01,270.8200
2021-02-01,258.3400
2021-03-01,305.2500
2021-04-01,323.6700
2021-05-01,318.9100
2021-06-01,318.8900
2021-07-01,328.1900
2021-08-01,326.1800
2021-09-01,328.2600
2021-10-01,371.7400
2021-11-01,400.6100
2021-12-01,415.0100
2022-01-01,366.9800
2022-02-01,315.8300
2022-03-01,299.3300
2022-04-01,300.4000
2022-05-01,302.7500
2022-06-01,274.2700
2022-07-01,300.9400
2022-08-01,288.4200
2022-09-01,275.9400
2022-10-01,296.1300
2022-11-01,323.9900
2022-12-01,315.8600
2023-01-01,324.1700
2023-02-01,296.5400
2023-03-01,295.1200
2023-04-01,300.5400
2023-05-01,283.4500
2023-06-01,310.6400
2023-07-01,333.8400
2023-08-01,330.3000
2023-09-01,302.1600
2023-10-01,284.6900
2023-11-01,313.4900
2023-12-01,346.5500
2024-01-01,352.9600
2024-02-01,380.6100
2024-03-01,383.6000
2024-04-01,334.2200
2024-05-01,334.8700
2024-06-01,344.2400
2024-07-01,368.1600
2024-08-01,368.5000
2024-09-01,405.2000
2024-10-01,393.7500
2024-11-01,429.1300
2024-12-01,388.9900
2025-01-01,411.9800
2025-02-01,396.6000
2025-03-01,366.4900
2025-04-01,360.4900
2025-05-01,368.2900
2025-06-01,366.6400
2025-07-01,367.5100
2025-08-01,406.7700
2025-09-01,405.1900
2025-10-01,379.5900
2025-11-01,356.9200
2025-12-01,344.1000
2026-01-01,374.5900
2026-02-01,380.7200
2026-03-01,328.8900
2026-04-01,328.8000
2026-05-01,317.1400
2026-06-01,352.6800
2026-07-01,331.9600
2026-08-01,354.4800
